,,0,0,0,0,945
YL?-HAIKKOONTIE,?VRE HAIKOV?GEN,102,114,101,113,940
,,0,0,0,0,945
NUOHOOJANTIE,SOTAREV?GEN,68,88,67,87,940
TOLKKISTENTIE,TOLKISV?GEN,464,492,463,491,930
MENSAKSENTIE,MENSASV?GEN,2,4,1,3,945
MENSAKSENTIE,MENSASV?GEN,6,42,5,41,945
,,0,0,0,0,945
LANKILANTIE,LANGISV?GEN,2,100,1,99,940
PIENTEOLLISUUSTIE,SM?INDUSTRIV?GEN,0,0,11,11,964
,,0,0,0,0,966
RAIVAAJANTIE,R?JAREV?GEN,6,8,5,5,965
HELSINGINTIE,HELSINGFORSV?GEN,290,302,289,301,920
,,0,0,0,0,966
PIENTEOLLISUUSTIE,SM?INDUSTRIV?GEN,0,0,0,0,964
,,0,0,0,0,966
PIENTEOLLISUUSTIE,SM?INDUSTRIV?GEN,6,8,0,0,964
KAIVURIKUJA,GR?VAREGR?ND,0,0,0,0,966
RAIVAAJANTIE,R?JAREV?GEN,10,12,7,7,965
,,0,0,0,0,945
UUTELANTIE,UUTELAV?GEN,2,2,1,1,965
HAIKKOONTIE,HAIKOV?GEN,32,62,31,61,930
KULTAPIISKUNTIE,GULLRISV?GEN,0,0,0,0,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
,,0,0,0,0,945
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
KEIJUKAISPOLKU,?LVSTIGEN,2,8,0,0,965
,,0,0,0,0,945
,,0,0,0,0,970
HAAVIKKOTIE,ASPDUNGEV?GEN,28,32,35,37,965
,,0,0,0,0,945
,,0,0,0,0,966
MOHIKAANIPOLKU,MOHIKANSTIGEN,2,38,1,37,945
HAIKKOONTIE,HAIKOV?GEN,94,122,93,121,930
MOHIKAANIPOLKU,MOHIKANSTIGEN,40,76,39,75,945
,,0,0,0,0,945
,,0,0,0,0,970
TRAPPAKSENTIE,TRAPPASV?GEN,28,38,25,35,963
TUISKUTIE,YRV?GEN,0,0,0,0,945
TOLKKISTENTIE,TOLKISV?GEN,230,248,229,247,930
VIIMATIE,NAREV?GEN,2,28,1,27,945
HELSINGINTIE,HELSINGFORSV?GEN,204,232,203,231,920
,,0,0,0,0,945
,,0,0,0,0,945
HELSINGINTIE,HELSINGFORSV?GEN,168,180,167,179,920
AMMATTITIE,YRKESV?GEN,0,0,0,0,965
ALKROGINTIE,ALKROGV?GEN,0,0,0,0,963
,,0,0,0,0,945
ALKROGINTIE,ALKROGV?GEN,0,0,0,0,963
EESTINM?ENTIE,ESTBACKAV?GEN,0,0,0,0,964
HUMALTARHANTIE,HUMLEG?RDSV?GEN,2,2,1,3,965
EESTINM?ENTIE,ESTBACKAV?GEN,0,0,0,0,965
PELLAVAPOLKU,LINSTIGEN,2,2,0,0,970
PELLAVAPOLKU,LINSTIGEN,0,0,0,0,970
EESTINM?ENTIE,ESTBACKAV?GEN,0,0,5,5,964
HOLLITUVANTIE,H?LLSVEDSV?GEN,0,0,0,0,965
HOLLITUVANTIE,H?LLSVEDSV?GEN,0,0,3,3,964
HOLLITUVANTIE,H?LLSVEDSV?GEN,0,0,1,1,964
,,0,0,0,0,970
PAJUM?ENTIE,PILBACKEV?GEN,6,6,5,7,965
HUMALTARHANTIE,HUMLEG?RDSV?GEN,4,6,7,9,970
PELLAVAPOLKU,LINSTIGEN,0,0,0,0,970
,,0,0,0,0,970
RIIHITIE,RIEV?GEN,10,12,11,13,965
SUORANNANTIE,SUORANDAV?GEN,0,0,11,13,965
SUORANNANTIE,SUORANDAV?GEN,0,0,15,23,965
,,0,0,0,0,970
SUORANNANTIE,SUORANDAV?GEN,8,10,9,9,965
RIIHITIE,RIEV?GEN,6,8,5,9,965
,,0,0,0,0,970
HAMPPUKUJA,HAMPGR?ND,2,14,1,13,965
SUORANNANTIE,SUORANDAV?GEN,6,6,7,7,965
SUORANNANTIE,SUORANDAV?GEN,4,4,5,5,965
RIIHITIE,RIEV?GEN,2,4,1,3,965
HELSINGINTIE,HELSINGFORSV?GEN,182,202,181,201,920
HOLLITUVANTIE,H?LLSVEDSV?GEN,0,0,7,7,964
SUOPELLONTIE,K?RR?KERSV?GEN,0,0,0,0,964
,,0,0,0,0,970
HOLLITUVANTIE,H?LLSVEDSV?GEN,0,0,5,5,964
PAJUM?ENTIE,PILBACKEV?GEN,2,4,1,3,965
,,0,0,0,0,970
AXELINTIE,,0,0,0,0,965
HOLLITUVANTIE,H?LLSVEDSV?GEN,0,0,0,0,964
V?RTTIN?POLKU,SL?NDSTIGEN,2,8,0,0,965
AXELINTIE,,0,0,1,1,965
AKSELINKUJA,AXELS GR?ND,0,0,1,1,965
AXELINTIE,,0,0,0,0,965
ROHDINKUJA,BL?RGR?ND,2,8,0,0,965
